NO	DATE1	JISCODE1	PNAME1	GNAME1	CNAME1	WEIGHT	DATE2	JISCODE2	PNAME2	GNAME2	CNAME2
4328	19701001	27213	大阪府		泉佐野市	1	20151001	27213	大阪府		泉佐野市
4329	19701001	27214	大阪府		富田林市	1	20151001	27214	大阪府		富田林市
4330	19701001	27215	大阪府		寝屋川市	1	20151001	27215	大阪府		寝屋川市
4331	19701001	27216	大阪府		河内長野市	1	20151001	27216	大阪府		河内長野市
4332	19701001	27217	大阪府		松原市	1	20151001	27217	大阪府		松原市
4333	19701001	27218	大阪府		大東市	1	20151001	27218	大阪府		大東市
4334	19701001	27219	大阪府		和泉市	1	20151001	27219	大阪府		和泉市
4335	19701001	27220	大阪府		箕面市	1	20151001	27220	大阪府		箕面市
4336	19701001	27221	大阪府		柏原市	1	20151001	27221	大阪府		柏原市
4337	19701001	27222	大阪府		羽曳野市	1	20151001	27222	大阪府		羽曳野市
4338	19701001	27223	大阪府		門真市	1	20151001	27223	大阪府		門真市
4339	19701001	27224	大阪府		摂津市	1	20151001	27224	大阪府		摂津市
4340	19701001	27225	大阪府		高石市	1	20151001	27225	大阪府		高石市
4341	19701001	27226	大阪府		藤井寺市	1	20151001	27226	大阪府		藤井寺市
4342	19701001	27227	大阪府		東大阪市	1	20151001	27227	大阪府		東大阪市
4344	19701001	27228	大阪府		泉南市	1	20151001	27228	大阪府		泉南市
4346	19701001	27229	大阪府		四條畷市	1	20151001	27229	大阪府		四條畷市
4351	19701001	27301	大阪府	三島郡	島本町	1	20151001	27301	大阪府	三島郡	島本町
4352	19701001	27321	大阪府	豊能郡	東能勢村	1	20151001	27321	大阪府	豊能郡	豊能町
4354	19701001	27322	大阪府	豊能郡	能勢町	1	20151001	27322	大阪府	豊能郡	能勢町
4355	19701001	27341	大阪府	泉北郡	忠岡町	1	20151001	27341	大阪府	泉北郡	忠岡町
4356	19701001	27361	大阪府	泉南郡	熊取町	1	20151001	27361	大阪府	泉南郡	熊取町
4357	19701001	27362	大阪府	泉南郡	田尻町	1	20151001	27362	大阪府	泉南郡	田尻町
155	19701001	27364	大阪府	泉南郡	南海町	1	20151001	27232	大阪府		阪南市
156	19701001	27365	大阪府	泉南郡	東鳥取町	1	20151001	27232	大阪府		阪南市
4358	19701001	27366	大阪府	泉南郡	岬町	1	20151001	27366	大阪府	泉南郡	岬町
4359	19701001	27381	大阪府	南河内郡	太子町	1	20151001	27381	大阪府	南河内郡	太子町
4360	19701001	27382	大阪府	南河内郡	河南町	1	20151001	27382	大阪府	南河内郡	河南町
4361	19701001	27383	大阪府	南河内郡	千早赤阪村	1	20151001	27383	大阪府	南河内郡	千早赤阪村
4349	19701001	27384	大阪府	南河内郡	狭山町	1	20151001	27231	大阪府		大阪狭山市
1138	19701001	27385	大阪府	南河内郡	美原町	1	20151001	27140	大阪府	堺市	
4347	19701001	27401	大阪府	北河内郡	交野町	1	20151001	27230	大阪府		交野市
4362	19701001	28100	兵庫県	神戸市		1	20151001	28100	兵庫県	神戸市	
2950	19701001	28201	兵庫県		姫路市	1	20151001	28201	兵庫県		姫路市
4367	19701001	28202	兵庫県		尼崎市	1	20151001	28202	兵庫県		尼崎市
4368	19701001	28203	兵庫県		明石市	1	20151001	28203	兵庫県		明石市
4369	19701001	28204	兵庫県		西宮市	1	20151001	28204	兵庫県		西宮市
2624	19701001	28205	兵庫県		洲本市	1	20151001	28205	兵庫県		洲本市
4370	19701001	28206	兵庫県		芦屋市	1	20151001	28206	兵庫県		芦屋市
4371	19701001	28207	兵庫県		伊丹市	1	20151001	28207	兵庫県		伊丹市
4372	19701001	28208	兵庫県		相生市	1	20151001	28208	兵庫県		相生市
1791	19701001	28209	兵庫県		豊岡市	1	20151001	28209	兵庫県		豊岡市
259	19701001	28210	兵庫県		加古川市	1	20151001	28210	兵庫県		加古川市
2152	19701001	28211	兵庫県		龍野市	1	20151001	28229	兵庫県		たつの市
4373	19701001	28212	兵庫県		赤穂市	1	20151001	28212	兵庫県		赤穂市
2157	19701001	28213	兵庫県		西脇市	1	20151001	28213	兵庫県		西脇市
4374	19701001	28214	兵庫県		宝塚市	1	20151001	28214	兵庫県		宝塚市
2278	19701001	28215	兵庫県		三木市	1	20151001	28215	兵庫県		三木市
4375	19701001	28216	兵庫県		高砂市	1	20151001	28216	兵庫県		高砂市
4376	19701001	28217	兵庫県		川西市	1	20151001	28217	兵庫県		川西市
4377	19701001	28218	兵庫県		小野市	1	20151001	28218	兵庫県		小野市
4378	19701001	28219	兵庫県		三田市	1	20151001	28219	兵庫県		三田市
4379	19701001	28220	兵庫県		加西市	1	20151001	28220	兵庫県		加西市
4380	19701001	28301	兵庫県	川辺郡	猪名川町	1	20151001	28301	兵庫県	川辺郡	猪名川町
2279	19701001	28321	兵庫県	美嚢郡	吉川町	1	20151001	28215	兵庫県		三木市
2819	19701001	28341	兵庫県	加東郡	社町	1	20151001	28228	兵庫県		加東市
2820	19701001	28342	兵庫県	加東郡	滝野町	1	20151001	28228	兵庫県		加東市
2821	19701001	28343	兵庫県	加東郡	東条町	1	20151001	28228	兵庫県		加東市
2318	19701001	28361	兵庫県	多可郡	中町	1	20151001	28365	兵庫県	多可郡	多可町
2319	19701001	28362	兵庫県	多可郡	加美町	1	20151001	28365	兵庫県	多可郡	多可町
2320	19701001	28363	兵庫県	多可郡	八千代町	1	20151001	28365	兵庫県	多可郡	多可町
2158	19701001	28364	兵庫県	多可郡	黒田庄町	1	20151001	28213	兵庫県		西脇市
4381	19701001	28381	兵庫県	加古郡	稲美町	1	20151001	28381	兵庫県	加古郡	稲美町
4382	19701001	28382	兵庫県	加古郡	播磨町	1	20151001	28382	兵庫県	加古郡	播磨町
258	19701001	28401	兵庫県	印南郡	志方町	1	20151001	28210	兵庫県		加古川市
2951	19701001	28421	兵庫県	飾磨郡	家島町	1	20151001	28201	兵庫県		姫路市
2952	19701001	28422	兵庫県	飾磨郡	夢前町	1	20151001	28201	兵庫県		姫路市
2332	19701001	28441	兵庫県	神崎郡	神崎町	1	20151001	28446	兵庫県	神崎郡	神河町
4383	19701001	28442	兵庫県	神崎郡	市川町	1	20151001	28442	兵庫県	神崎郡	市川町
4384	19701001	28443	兵庫県	神崎郡	福崎町	1	20151001	28443	兵庫県	神崎郡	福崎町
2953	19701001	28444	兵庫県	神崎郡	香寺町	1	20151001	28201	兵庫県		姫路市
2333	19701001	28445	兵庫県	神崎郡	大河内町	1	20151001	28446	兵庫県	神崎郡	神河町
2153	19701001	28461	兵庫県	揖保郡	新宮町	1	20151001	28229	兵庫県		たつの市
2154	19701001	28462	兵庫県	揖保郡	揖保川町	1	20151001	28229	兵庫県		たつの市
2155	19701001	28463	兵庫県	揖保郡	御津町	1	20151001	28229	兵庫県		たつの市
4385	19701001	28464	兵庫県	揖保郡	太子町	1	20151001	28464	兵庫県	揖保郡	太子町
4386	19701001	28481	兵庫県	赤穂郡	上郡町	1	20151001	28481	兵庫県	赤穂郡	上郡町
2160	19701001	28501	兵庫県	佐用郡	佐用町	1	20151001	28501	兵庫県	佐用郡	佐用町
2161	19701001	28502	兵庫県	佐用郡	上月町	1	20151001	28501	兵庫県	佐用郡	佐用町
2162	19701001	28503	兵庫県	佐用郡	南光町	1	20151001	28501	兵庫県	佐用郡	佐用町
2163	19701001	28504	兵庫県	佐用郡	三日月町	1	20151001	28501	兵庫県	佐用郡	佐用町
1798	19701001	28521	兵庫県	宍粟郡	山崎町	1	20151001	28227	兵庫県		宍粟市
2954	19701001	28522	兵庫県	宍粟郡	安富町	1	20151001	28201	兵庫県		姫路市
1799	19701001	28523	兵庫県	宍粟郡	一宮町	1	20151001	28227	兵庫県		宍粟市
1800	19701001	28524	兵庫県	宍粟郡	波賀町	1	20151001	28227	兵庫県		宍粟市
1801	19701001	28525	兵庫県	宍粟郡	千種町	1	20151001	28227	兵庫県		宍粟市
1792	19701001	28541	兵庫県	城崎郡	城崎町	1	20151001	28209	兵庫県		豊岡市
1793	19701001	28542	兵庫県	城崎郡	竹野町	1	20151001	28209	兵庫県		豊岡市
1803	19701001	28543	兵庫県	城崎郡	香住町	1	20151001	28585	兵庫県	美方郡	香美町
1794	19701001	28544	兵庫県	城崎郡	日高町	1	20151001	28209	兵庫県		豊岡市
1795	19701001	28561	兵庫県	出石郡	出石町	1	20151001	28209	兵庫県		豊岡市
1796	19701001	28562	兵庫県	出石郡	但東町	1	20151001	28209	兵庫県		豊岡市
1804	19701001	28581	兵庫県	美方郡	村岡町	1	20151001	28585	兵庫県	美方郡	香美町
2165	19701001	28582	兵庫県	美方郡	浜坂町	1	20151001	28586	兵庫県	美方郡	新温泉町
1805	19701001	28583	兵庫県	美方郡	美方町	1	20151001	28585	兵庫県	美方郡	香美町
2166	19701001	28584	兵庫県	美方郡	温泉町	1	20151001	28586	兵庫県	美方郡	新温泉町
602	19701001	28601	兵庫県	養父郡	八鹿町	1	20151001	28222	兵庫県		養父市
603	19701001	28602	兵庫県	養父郡	養父町	1	20151001	28222	兵庫県		養父市
604	19701001	28603	兵庫県	養父郡	大屋町	1	20151001	28222	兵庫県		養父市
605	19701001	28604	兵庫県	養父郡	関宮町	1	20151001	28222	兵庫県		養父市
1807	19701001	28621	兵庫県	朝来郡	生野町	1	20151001	28225	兵庫県		朝来市
1808	19701001	28622	兵庫県	朝来郡	和田山町	1	20151001	28225	兵庫県		朝来市
1809	19701001	28623	兵庫県	朝来郡	山東町	1	20151001	28225	兵庫県		朝来市
1810	19701001	28624	兵庫県	朝来郡	朝来町	1	20151001	28225	兵庫県		朝来市
849	19701001	28641	兵庫県	氷上郡	柏原町	1	20151001	28223	兵庫県		丹波市
850	19701001	28642	兵庫県	氷上郡	氷上町	1	20151001	28223	兵庫県		丹波市
851	19701001	28643	兵庫県	氷上郡	青垣町	1	20151001	28223	兵庫県		丹波市
852	19701001	28644	兵庫県	氷上郡	春日町	1	20151001	28223	兵庫県		丹波市
853	19701001	28645	兵庫県	氷上郡	山南町	1	20151001	28223	兵庫県		丹波市
854	19701001	28646	兵庫県	氷上郡	市島町	1	20151001	28223	兵庫県		丹波市
246	19701001	28661	兵庫県	多紀郡	篠山町	1	20151001	28221	兵庫県		篠山市
247	19701001	28662	兵庫県	多紀郡	城東町	1	20151001	28221	兵庫県		篠山市
248	19701001	28663	兵庫県	多紀郡	多紀町	1	20151001	28221	兵庫県		篠山市
375	19701001	28664	兵庫県	多紀郡	西紀町	1	20151001	28221	兵庫県		篠山市
376	19701001	28665	兵庫県	多紀郡	丹南町	1	20151001	28221	兵庫県		篠山市
377	19701001	28666	兵庫県	多紀郡	今田町	1	20151001	28221	兵庫県		篠山市
1812	19701001	28681	兵庫県	津名郡	津名町	1	20151001	28226	兵庫県		淡路市
1813	19701001	28682	兵庫県	津名郡	淡路町	1	20151001	28226	兵庫県		淡路市
1814	19701001	28683	兵庫県	津名郡	北淡町	1	20151001	28226	兵庫県		淡路市
1815	19701001	28684	兵庫県	津名郡	一宮町	1	20151001	28226	兵庫県		淡路市
2625	19701001	28685	兵庫県	津名郡	五色町	1	20151001	28205	兵庫県		洲本市
1816	19701001	28686	兵庫県	津名郡	東浦町	1	20151001	28226	兵庫県		淡路市
1050	19701001	28701	兵庫県	三原郡	緑町	1	20151001	28224	兵庫県		南あわじ市
1051	19701001	28702	兵庫県	三原郡	西淡町	1	20151001	28224	兵庫県		南あわじ市
1052	19701001	28703	兵庫県	三原郡	三原町	1	20151001	28224	兵庫県		南あわじ市
1053	19701001	28704	兵庫県	三原郡	南淡町	1	20151001	28224	兵庫県		南あわじ市
1818	19701001	29201	奈良県		奈良市	1	20151001	29201	奈良県		奈良市
4387	19701001	29202	奈良県		大和高田市	1	20151001	29202	奈良県		大和高田市
4388	19701001	29203	奈良県		大和郡山市	1	20151001	29203	奈良県		大和郡山市
4389	19701001	29204	奈良県		天理市	1	20151001	29204	奈良県		天理市
4390	19701001	29205	奈良県		橿原市	1	20151001	29205	奈良県		橿原市
4391	19701001	29206	奈良県		桜井市	1	20151001	29206	奈良県		桜井市
2013	19701001	29207	奈良県		五條市	1	20151001	29207	奈良県		五條市
4392	19701001	29208	奈良県		御所市	1	20151001	29208	奈良県		御所市
1819	19701001	29301	奈良県	添上郡	月ヶ瀬村	1	20151001	29201	奈良県		奈良市
1820	19701001	29321	奈良県	山辺郡	都祁村	1	20151001	29201	奈良県		奈良市
4397	19701001	29322	奈良県	山辺郡	山添村	1	20151001	29322	奈良県	山辺郡	山添村
4393	19701001	29341	奈良県	生駒郡	生駒町	1	20151001	29209	奈良県		生駒市
4398	19701001	29342	奈良県	生駒郡	平群村	1	20151001	29342	奈良県	生駒郡	平群町
4400	19701001	29343	奈良県	生駒郡	三郷町	1	20151001	29343	奈良県	生駒郡	三郷町
4401	19701001	29344	奈良県	生駒郡	斑鳩町	1	20151001	29344	奈良県	生駒郡	斑鳩町
4402	19701001	29345	奈良県	生駒郡	安堵村	1	20151001	29345	奈良県	生駒郡	安堵町
4404	19701001	29361	奈良県	磯城郡	川西村	1	20151001	29361	奈良県	磯城郡	川西町
4406	19701001	29362	奈良県	磯城郡	三宅村	1	20151001	29362	奈良県	磯城郡	三宅町
4408	19701001	29363	奈良県	磯城郡	田原本町	1	20151001	29363	奈良県	磯城郡	田原本町
2472	19701001	29381	奈良県	宇陀郡	大宇陀町	1	20151001	29212	奈良県		宇陀市
2473	19701001	29382	奈良県	宇陀郡	菟田野町	1	20151001	29212	奈良県		宇陀市
2474	19701001	29383	奈良県	宇陀郡	榛原町	1	20151001	29212	奈良県		宇陀市
2475	19701001	29384	奈良県	宇陀郡	室生村	1	20151001	29212	奈良県		宇陀市
4409	19701001	29385	奈良県	宇陀郡	曽爾村	1	20151001	29385	奈良県	宇陀郡	曽爾村
4410	19701001	29386	奈良県	宇陀郡	御杖村	1	20151001	29386	奈良県	宇陀郡	御杖村
4411	19701001	29401	奈良県	高市郡	高取町	1	20151001	29401	奈良県	高市郡	高取町
4412	19701001	29402	奈良県	高市郡	明日香村	1	20151001	29402	奈良県	高市郡	明日香村
689	19701001	29421	奈良県	北葛城郡	新庄町	1	20151001	29211	奈良県		葛城市
690	19701001	29422	奈良県	北葛城郡	當麻町	1	20151001	29211	奈良県		葛城市
4395	19701001	29423	奈良県	北葛城郡	香芝町	1	20151001	29210	奈良県		香芝市
4413	19701001	29424	奈良県	北葛城郡	上牧村	1	20151001	29424	奈良県	北葛城郡	上牧町
4415	19701001	29425	奈良県	北葛城郡	王寺町	1	20151001	29425	奈良県	北葛城郡	王寺町
4416	19701001	29426	奈良県	北葛城郡	広陵町	1	20151001	29426	奈良県	北葛城郡	広陵町
4417	19701001	29427	奈良県	北葛城郡	河合村	1	20151001	29427	奈良県	北葛城郡	河合町
4419	19701001	29441	奈良県	吉野郡	吉野町	1	20151001	29441	奈良県	吉野郡	吉野町
4420	19701001	29442	奈良県	吉野郡	大淀町	1	20151001	29442	奈良県	吉野郡	大淀町
4421	19701001	29443	奈良県	吉野郡	下市町	1	20151001	29443	奈良県	吉野郡	下市町
4422	19701001	29444	奈良県	吉野郡	黒滝村	1	20151001	29444	奈良県	吉野郡	黒滝村
2014	19701001	29445	奈良県	吉野郡	西吉野村	1	20151001	29207	奈良県		五條市
4423	19701001	29446	奈良県	吉野郡	天川村	1	20151001	29446	奈良県	吉野郡	天川村
4424	19701001	29447	奈良県	吉野郡	野迫川村	1	20151001	29447	奈良県	吉野郡	野迫川村
2015	19701001	29448	奈良県	吉野郡	大塔村	1	20151001	29207	奈良県		五條市
4425	19701001	29449	奈良県	吉野郡	十津川村	1	20151001	29449	奈良県	吉野郡	十津川村
4426	19701001	29450	奈良県	吉野郡	下北山村	1	20151001	29450	奈良県	吉野郡	下北山村
4427	19701001	29451	奈良県	吉野郡	上北山村	1	20151001	29451	奈良県	吉野郡	上北山村
4428	19701001	29452	奈良県	吉野郡	川上村	1	20151001	29452	奈良県	吉野郡	川上村
4429	19701001	29453	奈良県	吉野郡	東吉野村	1	20151001	29453	奈良県	吉野郡	東吉野村
4430	19701001	30201	和歌山県		和歌山市	1	20151001	30201	和歌山県		和歌山市
1823	19701001	30202	和歌山県		海南市	1	20151001	30202	和歌山県		海南市
2696	19701001	30203	和歌山県		橋本市	1	20151001	30203	和歌山県		橋本市
4431	19701001	30204	和歌山県		有田市	1	20151001	30204	和歌山県		有田市
4432	19701001	30205	和歌山県		御坊市	1	20151001	30205	和歌山県		御坊市
1885	19701001	30206	和歌山県		田辺市	1	20151001	30206	和歌山県		田辺市
2168	19701001	30207	和歌山県		新宮市	1	20151001	30207	和歌山県		新宮市
1824	19701001	30301	和歌山県	海草郡	下津町	1	20151001	30202	和歌山県		海南市
2477	19701001	30302	和歌山県	海草郡	野上町	1	20151001	30304	和歌山県	海草郡	紀美野町
2478	19701001	30303	和歌山県	海草郡	美里町	1	20151001	30304	和歌山県	海草郡	紀美野町
2335	19701001	30321	和歌山県	那賀郡	打田町	1	20151001	30208	和歌山県		紀の川市
2336	19701001	30322	和歌山県	那賀郡	粉河町	1	20151001	30208	和歌山県		紀の川市
2337	19701001	30323	和歌山県	那賀郡	那賀町	1	20151001	30208	和歌山県		紀の川市
2338	19701001	30324	和歌山県	那賀郡	桃山町	1	20151001	30208	和歌山県		紀の川市
2339	19701001	30325	和歌山県	那賀郡	貴志川町	1	20151001	30208	和歌山県		紀の川市
4433	19701001	30326	和歌山県	那賀郡	岩出町	1	20151001	30209	和歌山県		岩出市
